_id,CODIGO,DESCRIPCIÓN,TIPO DE COMPRA,PRECIO UNITARIO B/.,CANTIDAD EXISTENCIA ALMACÉN CDPA SEPTIEMBRE,CANTIDAD EXISTENCIA ALMACÉN CDDI SEPTIEMBRE,CANTIDAD EXISTENCIA ALMACÉN CDCH SEPTIEMBRE,TOTAL DE EXISTENCIAS  DISPONIBLES    SEPTIEMBRE,MONTO DE EXISTENCIAS EN B/.
347,209158301,"GUANTES DE NITRILO PARA EXAMEN SIN POLVO, NO ESTÉRIL.       (SE SOLICITA TAMAÑO MEDIANO)",TRAMITE USUAL,0.0350000000000000033306690738754696212708950042724609375,0,0,0,0,0
348,209158401,"GUANTES DE NITRILO PARA EXAMEN SIN POLVO, NO ESTÉRIL.     (SE SOLICITA TAMAÑO GRANDE)",TRAMITE USUAL,0.0350000000000000033306690738754696212708950042724609375,0,0,0,0,0
349,209160401,SOLUCION QUIRURGICA ANTISEPTICO PARA LA PIEL. SE SOLICITA VOLUMEN DE 26ML,TRAMITE USUAL,11.3100000000000004973799150320701301097869873046875,0,0,0,0,0
350,209163501,"SUTURA: POLIPROPILENO MONOFILAMENTO, CALIBRE 6-0  ( 1/2 de circulo)",TRAMITE USUAL,4.45999999999999996447286321199499070644378662109375,0,0,0,0,0
351,209163901,"INJERTO VASCULAR CONICO CON ANILLOS INTEGRADOS AL PTFE.   (SE SOLICITA: CON HEPARINA BIOACTIVA, CAN ANILLO INTEGRAD, INJERTO VASCULAR CÓNICO Entre 4MM y 6MM ,Longitud 45CM).",TRAMITE USUAL,1815,0,0,0,0,0
352,209168001,"INJERTO VASCULAR CONICO CON ANILLOS INTEGRADOS AL PTFE.   SE SOLICITA:  CON HEPARINA BIOACTIVA, CAN ANILLO INTEGRAD, INJERTO VASCULAR CÓNICO ENTRE 4MM y  7MM , LONGITUD 45CM",TRAMITE USUAL,1850,150,0,0,150,277500
353,209170601,"ESPIROMETRO INCENTIVO PARA REALIZAR EJERCICIOS DE RESPIRACION PROFUNDA.
(DESECHABLE):",TRAMITE USUAL,19.9456899999999990313881426118314266204833984375,15576,264,288,16128,321684.088319999980740249156951904296875
354,209171801,LENTE INTRAOCULAR PLEGABLE DE ACRILICO HIDROFOBICO DE +10.00 A +30.00 DIOPTRIAS.,TRAMITE USUAL,39.89999999999999857891452847979962825775146484375,101,2,0,103,4109.6999999999998181010596454143524169921875
355,209175902,"CEPILLO PARA LAVADO QUIRURGICO DESECHABLE CON CLOREXIDINA AL 4%,ESTERIL",TRAMITE USUAL,0.68000000000000004884981308350688777863979339599609375,0,0,0,0,0
356,209193700,DELANTAL PROTECTOR DE FLUIDOS   (JUMSUIT) ,TRAMITE USUAL,41.13000000000000255795384873636066913604736328125,189900,5600,6400,201900,8304147.000000000931322574615478515625
357,209196401,"Cuchillete con Mango de 15º hasta 45º  (se solicita de 15°) Desechable, esteril, con hoja en forma de lanceta de una sola pieza de 3 a 5mm.",TRAMITE USUAL,10.949999999999999289457264239899814128875732421875,390,0,0,390,4270.5
358,209203101,GLUCONATO DE CLORHEXIDINA AL 2% EN ESPUMA PARA ANTISEPSIA DE MANO. ( LA EMPRESA QUE SE LE ADJUDIQUE DEBE PROPORCIONAR EL SISTEMA DE DISPENSACION POR BOMBA DE PIE)  ,TRAMITE USUAL,19.25,0,0,0,0,0
359,209214901,CANULA NASOFARINGEA DE 32 FR A 36 FR.                 (SE SOLOCITA TAMAÑ0 32FR) ,TRAMITE USUAL,3.693599999999999994315658113919198513031005859375,4040,200,0,4240,15660.863999999999577994458377361297607421875
360,209215001,CANULA NASOFARINGEA  DE 32 FR A 36 FR.                        (SE SOLOCITA TAMAÑ0 34FR),TRAMITE USUAL,3.686599999999999877076106713502667844295501708984375,1460,200,0,1660,6119.755999999999403371475636959075927734375
361,209215101,CANULA NASOFARINGEA  DE 28 FR A 30 FR. SE SOLOCITA TAMAÑ0 30FR      ,TRAMITE USUAL,3.693400000000000016342482922482304275035858154296875,0,600,0,600,2216.0399999999999636202119290828704833984375
362,209215201,CANULA NASOFARINGEA  DE 28 FR A 30 FR. SE SOLOCITA TAMAÑ0 28FR   ,TRAMITE USUAL,3.653999999999999914734871708787977695465087890625,180,200,0,380,1388.51999999999998181010596454143524169921875
363,209223001,"CAL SODADA SIN PRODUCCION DEL COMPUESTO A. SE SOLICITA BOLSA DE 1KG• Indicador de violeta de etilo <1%• Hidróxido de calcio de porcentaje de peso >75%.• En caso que contenga catalizador: Cloruro de litio de % de peso entre 0% y 3% ó Hidróxido de Sodio entre 0% y 2%
",TRAMITE USUAL,110.1650000000000062527760746888816356658935546875,0,0,0,0,0
364,209235401,"GASA 2"" X 2"" X 16 DOBLECES, ESTÉRIL",TRAMITE USUAL,0.0299999999999999988897769753748434595763683319091796875,0,0,0,0,0
365,209235501,"GASA 2"" X 2"" X 16 DOBLECES CON ELEMENTO RADIOPACO, ESTERIL",TRAMITE USUAL,0.0330000000000000015543122344752191565930843353271484375,0,0,0,0,0
366,209235601,"GASA 3"" X 3"" X 16 DOBLECES, ESTERIL",TRAMITE USUAL,0.066000000000000003108624468950438313186168670654296875,0,0,0,0,0
367,209235801,"GASA 8"" X 4"" X 16 DOBLECES, ESTÉRIL",TRAMITE USUAL,0.0697200000000000041922021409845910966396331787109375,0,0,0,0,0
368,209235901,"GASA 8"" X 4"" X 16 DOBLECES CON ELEMENTOS RADIOPACO, ESTÉRIL",TRAMITE USUAL,0.2600000000000000088817841970012523233890533447265625,0,0,0,0,0
369,209236101,"GASA SIMPLE 4"" X 4"" X 16 ESTÉRIL",TRAMITE USUAL,0.2099999999999999922284388276239042170345783233642578125,0,0,0,0,0
370,209244001,"AGUJAS PARA LOCALIZACION Y BLOQUEO DE NERVIO PERIFERICO.                             (SE SOLICITA TAMAÑO 22Ga X 2"").",TRAMITE USUAL,11.800000000000000710542735760100185871124267578125,0,40,0,40,472
371,209268501,"CIRCUITO DESECHABLE DE VENTILADOR INTEGRADO DE HUMIDIFICACIÓN PASIVA Y
FILTRACIÓN DE 72 HORAS DE USO",TRAMITE USUAL,79,0,770,0,770,60830
372,209269601,"GUANTES DE NITRILO PARA EXAMEN SIN POLVO, NO ESTÉRIL. SE SOLICITA TAMAÑO CHICO",TRAMITE USUAL,0.0350000000000000033306690738754696212708950042724609375,0,0,0,0,0
373,209270001,"SET DE ROPA
",TRAMITE USUAL,12.339999999999999857891452847979962825775146484375,17296,0,0,17296,213432.63999999998486600816249847412109375
374,209286501,"CINTURON SEGURIDAD PARA MARCHA DE ADULTO                    (SE SOLICITA TAMAÑO PEQUEÑA DE 34""-30"")",TRAMITE USUAL,82.7233599999999995588950696401298046112060546875,5,0,0,5,413.616800000000012005330063402652740478515625
375,209286601,"CINTURON SEGURIDAD PARA MARCHA ADULTO.  (SE SOLICITA MEDIANO 30""-44"")",TRAMITE USUAL,110,146,0,0,146,16060
376,209286701,"CINTURON SEGURIDAD PARA MARCHA DE ADULTO.         (SE SOLICITA GRANDE 44""-60"")",TRAMITE USUAL,82.7233899999999948704498820006847381591796875,108,76,0,184,15221.10375999999814666807651519775390625
377,209292901,BOLSA PARA OBTENCIÓN DE MUESTRAS EN CIRUGÍA LAPAROSCÓPICA (Se solicita de 6.4cm x 15cm),TRAMITE USUAL,150,0,0,0,0,0
378,209296301,TIJERA PARA CORTE Y LIGADURA DE CORDÓN UMBILICAL CON BISTURÍ. ,TRAMITE USUAL,183.75,0,0,0,0,0
379,209298301,SET DE ROPA DESECHABLE PARA CIRUGIA OFTALMOLOGICA,TRAMITE USUAL,39.99000000000000198951966012828052043914794921875,3216,0,200,3416,136605.83999999999650754034519195556640625
380,209313501,"CUCHILLETE     (SE SOLICITA  2,2mm)",TRAMITE USUAL,11.9399999999999995026200849679298698902130126953125,762,0,360,1122,13396.6800000000002910383045673370361328125
381,209321101,SISTEMA DE DRENAJE TORACICO DE TRES CAMARAS. SE SOLICITA DRENAJE CERRADO DE 1 TUBO,TRAMITE USUAL,37.125,0,0,0,0,0
382,209330401,"RESPIRADORES CONTRA PARTICULAS DE ALTA FILTRACION N95 CON O SIN VALVULA DE EXALACION.                                                                                                   (SOLICITAMOS TAMAÑO MEDIANO ,SIN VALVULA DE EXALACION)",TRAMITE USUAL,0.9699999999999999733546474089962430298328399658203125,0,0,0,0,0
383,209332801,BANDEJA DE ANESTESIA EPIDURAL CONTINUA DESECHABLE CON MEDICAMENTO. SE SOLICITA AGUJA TUOHY/HUBER DE 17G X 88 a 90mm SIN ALAS,TRAMITE USUAL,30,0,0,150,150,4500
384,209338801,"EMPAQUES O COMPRESA CALIENTE (SE SOLICITA CONTORNO PARA CUELLO 61X15 CM 24"" X 6"")",TRAMITE USUAL,36.64088000000000278078005067072808742523193359375,0,20,0,20,732.817600000000084037310443818569183349609375
385,209355401,"BOLSA MIXTA TERMOSELLABLE PARA ESTERILIZAR, 6"" X 12"" (150 X 300MM)",TRAMITE USUAL,0.11000000000000000055511151231257827021181583404541015625,0,19200,0,19200,2112
386,209375401,"JUEGO COMPLETO PARA CATETERIZACIÓN VESICAL CON SONDA FOLEY SE SOLICITA 16Fr DE SILICONA, CAPACIDAD DE BOLSA DE 2000cc, Solución para limpieza de Clorexidina acuosa al 1% CON Jeringuilla prellenada con agua bidestilada de  10cc CON UN PAR DE GUANTES DE NITRILO O VINILO",TRAMITE USUAL,15.910000000000000142108547152020037174224853515625,4880,280,0,5160,82095.60000000000582076609134674072265625
387,209375601,"JUEGO COMPLETO PARA CATETERIZACIÓN VESICAL CON SONDA FOLEY SE SOLICITA 18Fr DE SILICONA, CAPACIDAD DE BOLSA DE 2000cc, Solución para limpieza de Clorexidina acuosa al 1% CON Jeringuilla prellenada con agua bidestilada de  10cc CON UN PAR DE GUANTES DE NITRILO O VINILO",TRAMITE USUAL,13,9530,600,120,10250,133250
388,209377501,"GUANTES QUIRÚRGICOS LIBRES DE LATEX Y POLVO, ESTÉRIL  SE SOLICITA TAMAÑO 6",TRAMITE USUAL,1.6399999999999999023003738329862244427204132080078125,0,0,0,0,0
389,209393201,APOSITO DE ESPUMA 3D CON PLATA IONICA SE SOLICITA APOSITO NO ADHESIVO TAMAÑO 10X 10CM ,TRAMITE USUAL,21,3780,700,0,4480,94080
390,209416401,"JUEGO COMPLETO PARA SUCCIÓN DE VÍAS RESPIRATORIAD, PEDIATRICO Y ADULTO. SE SOLICITA TAMAÑO 6FR",TRAMITE USUAL,1.37000000000000010658141036401502788066864013671875,0,0,0,0,0
391,209419501,DETERGENTE LIQUIDO CON ENZIMAS (SE SOLICITA DE 4 ENZIMA),TRAMITE USUAL,35.63000000000000255795384873636066913604736328125,788,84,224,1096,39050.4800000000032014213502407073974609375
392,209419601,TORRE DE HISTEROSCOPIA DE FLUJO CONTINUO PARA GINECOLOGIA:   SE SOLICITA ACCESORIO  JUEGOS DE TUBOS DE SILICON REUSABLE,TRAMITE USUAL,55.3599999999999994315658113919198513031005859375,0,0,0,0,0
393,209422201,"MULTICAPA DE TRIPLEACCION A BASE DE OCTENIDINA Y ACIDO HIALURONICO TAMAÑO: 10CM X 10CM (3.9"" X 3.9"")",TRAMITE USUAL,0.11000000000000000055511151231257827021181583404541015625,7920,0,0,7920,871.200000000000045474735088646411895751953125
394,209423401,CATETER DE ARTERIA RADIAL PARA MONITORIZACION DE PRESION Y TOMA DE MUESTRAS SE SOLICITA CON ALETAS DE 3Fr Y 5cms DE LONGITUD DE POLIURETANO CON PUNTA RECTA,TRAMITE USUAL,76,0,0,0,0,0
395,209434101,TIJERA PARA BISTURI ARMONICO CON CONTROL MANUAL Y ALTA FRECUENCIA.  (SE SOLICITA VASTAGO DE 9CM),TRAMITE USUAL,1090,0,0,0,0,0
396,209443301,"GUANTES QUIRÚRGICOS DE LÁTEX, ESTÉRIL (Se solicita tamaño 6)                                                                                                                                                                                                                                                     ",TRAMITE USUAL,0.27500000000000002220446049250313080847263336181640625,0,0,0,0,0
397,209454501,BOLSA INFUSORA A PRESION .SE SOLICITA BOLSA DE 1000cc DE CAPACIDAD,TRAMITE USUAL,51.38000000000000255795384873636066913604736328125,0,170,0,170,8734.600000000000363797880709171295166015625
398,209458401,MATRIZ EXTRACELULAR TEJIDO FIBROSO (Se solicita de 5 x 5cm) ,TRAMITE USUAL,70.06999999999999317878973670303821563720703125,0,0,0,0,0
399,209459201,SET DE ROPA PARA CITOSCOPÍA,TRAMITE USUAL,25.980000000000000426325641456060111522674560546875,16358,116,0,16474,427994.5200000000186264514923095703125
400,209462801,FERULAS SINTETICAS EN ROLLO SE SOLICITA DE 7.5CM X 4.6M,TRAMITE USUAL,112.06000000000000227373675443232059478759765625,0,0,0,0,0
401,209462901,FERULA SINTETICAS EN ROLLO SE SOLICITA DE 12.5CM X 4.6M,TRAMITE USUAL,163.8799999999999954525264911353588104248046875,340,0,32,372,60963.360000000000582076609134674072265625
402,209464201,FERULAS SINTETICAS EN ROLLO SE SOLICITA DE 5CM X 4.6M,TRAMITE USUAL,92.0400000000000062527760746888816356658935546875,0,82,0,82,7547.280000000000654836185276508331298828125
403,209464301,"FERULAS SINTETICAS EN ROLLO SE SOLICITA DE 10CM X 4,6M",TRAMITE USUAL,138.5,0,0,0,0,0
404,209471301,JUEGO DE ROPA DESECHABLE PARA CAMA DE PACIENTE,TRAMITE USUAL,3.390000000000000124344978758017532527446746826171875,38960,0,720,39680,134515.2000000000116415321826934814453125
405,209472501,"VENDA DE YESO DE POLIESTER SE SOLICITA 5""X4 YARDAS. ",TRAMITE USUAL,6.230000000000000426325641456060111522674560546875,15906,600,0,16506,102832.380000000004656612873077392578125
406,209472601,BANDEJA PARA INSERCION DE SONDA VESICAL ,TRAMITE USUAL,1.899999999999999911182158029987476766109466552734375,0,0,0,0,0
407,209479001,BOLSA INFUSORA A PRESION. SE SOLICITA BOLSA DE 500cc DE CAPACIDAD,TRAMITE USUAL,21.60000000000000142108547152020037174224853515625,0,0,0,0,0
408,209484301,"BANDEJA PARA CATETERIZACION VENOSO CENTRAL DOBLE LUMEN NEONATAL.  SE SOLICITA 4FR X 5CM, DE POLIURETANO",TRAMITE USUAL,64.5,360,0,0,360,23220
409,209484401,"BANDEJA PARA CATETERIZACION VENOSO CENTRAL DOBLE LUMEN NEONATAL.  SE SOLICITA 4FR X 8CM, DE POLIURETANO",TRAMITE USUAL,64.5,0,0,0,0,0
410,209484701,BANDEJA PARA CATETERIZACION VENOSO CENTRAL TRIPLE LUMEN PEDIATRICA. SE SOLICITA MATERIAL DE CATETER CON POLIURETANO DIAMETRO 5 FR X 8CM DE LONGITUD.,TRAMITE USUAL,73.5,0,0,0,0,0
411,209484801,BANDEJA PARA CATETERIZACION VENOSO CENTRAL TRIPLE LUMEN PEDIATRICA.   SE SOLICITA MATERIAL DE CATETER CON POLIURETANO DIAMETRO 5FR X 12CM DE LONGITUD,TRAMITE USUAL,162,0,0,0,0,0
412,209485301,"SUTURA: POLIPROPILENO MONOFILAMENTO, CALIBRE 5-0.(SE SOLICITA LONGITUD DE 75 CM) ",TRAMITE USUAL,3.970000000000000195399252334027551114559173583984375,0,24,0,24,95.280000000000001136868377216160297393798828125
413,209485401,PERILLA (BULBO) DE SUCCION - IRRIGACION DE 2 ONZAS ESTERIL,TRAMITE USUAL,0.6550000000000000266453525910037569701671600341796875,2801,1200,0,4001,2620.65500000000020008883439004421234130859375
414,209485501,GUANTES QUIRURGICO DE LATEX ESTERIL                                                               (SE SOLICITA TAMAÑO 8 1/2),TRAMITE USUAL,0.27500000000000002220446049250313080847263336181640625,0,0,0,0,0
415,209485901,BANDAS ELÁSTICAS PARA FORTALECIMIENTO SE SOLICITA ULTRA SUAVE,TRAMITE USUAL,103.91406000000000631189323030412197113037109375,146,23,28,197,20471.06982000000061816535890102386474609375
416,209486001,BANDAS ELÁSTICAS PARA FORTALECIMIENTO   (SE SOLICITA MEDIANA),TRAMITE USUAL,102.38600999999999885403667576611042022705078125,0,0,0,0,0
417,209486101,BANDAS ELÁSTICAS PARA FORTALECIMIENTO                     (SE SOLICITA FUERTE) ,TRAMITE USUAL,100,174,22,29,225,22500
418,209486201,BANDAS ELÁSTICAS PARA FORTALECIMIENTO                       (SE SOLICITA -EXTRA FUERTE),TRAMITE USUAL,126.549890000000004874891601502895355224609375,14,24,19,57,7213.3437300000005052424967288970947265625
419,209486401,BANDAS ELÁSTICAS PARA FORTALECIMIENTO                     (SE SOLICITA -SUPER FUERTE),TRAMITE USUAL,100,0,2,18,20,2000
420,209489901,"APOSITO ELECTROESTATICO LAMINADO DE CARBON ACTIVADO DE BAJA ADHERENCIA SE SOLICITA TAMAÑO: 20 CM X 10 CM (8"" X 4"")",TRAMITE USUAL,36.75,3620,0,0,3620,133035
421,209493501,BANDAS ELÁSTICAS PARA FORTALECIMIENTO.                    (SE SOLICITA SUAVE),TRAMITE USUAL,103.91406000000000631189323030412197113037109375,0,21,0,21,2182.19525999999996201950125396251678466796875
422,209496501,"APOSITO ELECTROESTÁTICO DE TRIPLE ACCIÓN SE SOLICITA TAMAÑO: 10 CM X 10 CM (4"" X 4"")",TRAMITE USUAL,24,0,0,0,0,0
423,209518001,"APÓSITO HIDROCOLOIDE (Estándar, Regular o Extra Absorbente).  SE SOLICITA  CUADRADO 10CM X 10CM",TRAMITE USUAL,2.975000000000000088817841970012523233890533447265625,1240,740,0,1980,5890.5
424,209519101,RECIPIENTE DESECHABLE PARA SISTEMA DE DRENAJE TORÁCICO DIGITAL (Se solicita de 300cc polipropileno) ,TRAMITE USUAL,16.75,440,0,0,440,7370
425,209521601,"AGUJAS PARA LOCALIZACION Y BLOQUEO DE NERVIO PERIFERICO.  SE SOLICITA TAMAÑO 22Ga X 3 1/4"" ",TRAMITE USUAL,11.800000000000000710542735760100185871124267578125,60,0,0,60,708
426,209540801,HIALURONATO SÓDICO,TRAMITE USUAL,25.8900000000000005684341886080801486968994140625,0,110,0,110,2847.90000000000009094947017729282379150390625
427,209541001,"FORRO PROTECTOR DE COLCHON SE SOLICITA TAMAÑO 38"" X 80""",TRAMITE USUAL,44.88000000000000255795384873636066913604736328125,160,1400,0,1560,70012.800000000002910383045673370361328125
428,209542201,"SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM",TRAMITE USUAL,1.33499999999999996447286321199499070644378662109375,1248,0,0,1248,1666.079999999999927240423858165740966796875
429,209546001,MASCARILLA RECTANGULAR DE 3 PLIEGUES CON SUJECION EN LA OREJA. ,TRAMITE USUAL,0.309999999999999997779553950749686919152736663818359375,330000,0,24000,354000,109740
430,209546301,"BATA DESECHABLE, PARA USO GENERAL NO ESTERIL .AAMI     NIVEL 3.  SE SOLICITA TAMAÑO REGULAR O UNIVERSAL (MEDIANO -GRANDE)",TRAMITE USUAL,0.57809999999999994724220186981256119906902313232421875,0,0,0,0,0
431,209546401,"BATA DESECHABLE, PARA USO GENERAL NO ESTERIL .AAMI NIVEL 3.       (SE SOLICITA TAMAÑO GRANDE)",TRAMITE USUAL,0.5949999999999999733546474089962430298328399658203125,0,0,0,0,0
432,209559101,VENDAJE NEUROMUSCULAR. SE SOLICITA DE 5CM X 5MT,TRAMITE USUAL,12.5,0,0,0,0,0
433,209559201,"MUÑEQUERA CON BARRA DE 6” U 8” DERECHA O IZQUIERA, CON CIERRE DE VELCRO. SE SOLICITA  TAMAÑO CHICO",TRAMITE USUAL,40.68999999999999772626324556767940521240234375,0,0,0,0,0
434,209559401,"INMOVILIZADOR DE RODILLA UNIVERSAL. SE SOLICITA TAMAÑO  16"" DE LONGITUD",TRAMITE USUAL,44.77799999999999869260136620141565799713134765625,0,0,0,0,0
435,209559601,INMOVILIZADOR ELÁSTICO DE HOMBRO                           (SE SOLICITA TAMAÑO SMALL)    ,TRAMITE USUAL,44.64999999999999857891452847979962825775146484375,0,0,0,0,0
436,209559701,"CALCETA TUBULAR.    SE SOLICITA  MEDIA TEJIDA DE ALGODÓN 2"" X 25 YARDAS DE LONGITUD",TRAMITE USUAL,12.105000000000000426325641456060111522674560546875,416,0,0,416,5035.6800000000002910383045673370361328125
437,209559801,"MUÑEQUERA CON BARRA DE 6” U 8” DERECHA O IZQUIERA, CON CIERRE DE VELCRO  (SE SOLICITA  TAMAÑO MEDIANO)",TRAMITE USUAL,40,0,0,0,0,0
438,209559901,"MUÑEQUERA CON BARRA DE 6” U 8” DERECHA O IZQUIERA, CON CIERRE DE VELCRO, SE SOLICITA  TAMAÑO GRANDE ",TRAMITE USUAL,40.68999999999999772626324556767940521240234375,0,0,0,0,0
439,209560201,"INMOVILIZADOR DE RODILLA UNIVERSAL                                                SE SOLICITATAMAÑO 20"" DE LONGITUD",TRAMITE USUAL,44.53999999999999914734871708787977695465087890625,230,0,0,230,10244.199999999998908606357872486114501953125
440,209560301,"INMOVILIZADOR DE RODILLA UNIVERSAL   SE SOLICITA  Tamaños : 24"". de longitud",TRAMITE USUAL,40.52000000000000312638803734444081783294677734375,264,0,0,264,10697.280000000000654836185276508331298828125
441,209560401,INMOVILIZADOR ELÁSTICO DE HOMBRO SE SOLICITA TAMAÑO MEDIANO,TRAMITE USUAL,14.53999999999999914734871708787977695465087890625,706,0,0,706,10265.239999999999781721271574497222900390625
442,209564401,SUTURA POLIGLACTINA 910 RECUBIERTO DE POLIGLACTINA 370 Y TRICLOSAN (SUTURA ACTIVA).CALIBRE 1 .   (SE SOLICITA AGUJA 36.4MM Y LONGITUD DE 90CM)                                                                                                                                                                                                                 ,TRAMITE USUAL,5.36000000000000031974423109204508364200592041015625,5976,1044,4896,11916,63869.7600000000020372681319713592529296875
443,209564501,"SUTURA MONOFILAMENTO POLIDIOXANONA  CALIBRE 1                                                                                                                                                                                                                                                                                                                                                                                                                                                         DESCRIPCION: Recubierta de triclosan color violeta, longitud entre 70cm y 90cm, con aguja de 36.4mm, 40mm ó 48mm de 1/2 circulo, punta ahusada. (SE SOLICITA CALIBRE 1 CON AGUJA 40MM Y LONGITUD DE 90 CM)",TRAMITE USUAL,18.370000000000000994759830064140260219573974609375,2064,0,0,2064,37915.6800000000002910383045673370361328125
444,209565201,BANDEJA PARA CATETERIZACION VENOSO CENTRAL TRIPLE LUMEN PEDIATRICA.    SE SOLICITA MATERIAL DE CATETER CON POLIURETANO DIAMETRO 5FR X 15CM DE LONGITUD.,TRAMITE USUAL,165,0,0,0,0,0
445,209566001,"RECIPIENTE DESECHABLE PARA SISTEMA DE DRENAJE TORÁCICO DIGITAL (Se solicita recipiente de 2000, polipropileno) ",TRAMITE USUAL,135,0,0,0,0,0
446,209566101,TUBO PARA SISTEMA DE DRENAJE TORÁXICO DIGITAL CONEXIÓN SIMPLE SE SOLICITA 1.5 M,TRAMITE USUAL,27,126,360,0,486,13122
447,209566801,AGUJA PARA LA LOCALIZACION DE LESIONES MAMARIAS . SOLICITA CALIBRE 20 G A Y 10 cm                                                                                                       ,TRAMITE USUAL,10.949999999999999289457264239899814128875732421875,0,0,0,0,0
448,209585001,APÓSITO CON MATRIZ DE COLAGENO CON PLATA,TRAMITE USUAL,50,0,1480,0,1480,74000
449,209590301,TIJERA PARA BISTURI ARMONICO CON CONTROL MANUAL Y ALTA FRECUENCIA.  SE SOLICITA VASTAGO DE 45CM,TRAMITE USUAL,897.5,0,0,0,0,0
450,209603601,"RESPIRADORES CONTRA PARTICULAS DE ALTA FILTRACION N95 CON O SIN VALVULA DE EXALACION. SE SOLICITA TAMAÑO GRANDE, CON VALVULA DE EXALACIÓN ",TRAMITE USUAL,5.70000000000000017763568394002504646778106689453125,0,0,0,0,0
451,209611001,"EMPAQUES O COMPRESA CALIENTE. (SE SOLICITA TAMAÑO ESTÁNDAR DE 25CM X 30CM 10""X12"")",TRAMITE USUAL,24.489999999999998436805981327779591083526611328125,70,22,0,92,2253.079999999999927240423858165740966796875
452,209666301,ROPA DESECHABLE DE NEUROCIRUGÍA,TRAMITE USUAL,54.9500000000000028421709430404007434844970703125,0,320,0,320,17584
453,209726201,"FIJACION CUTANEO CON ADHESIVO DE SILICONA Y DOBLE PROTECCION ANTIMICROBIANA DE CLORHEXIDINA Y PLATA CON VENTANA SE SOLICITA TAMAÑO: 6cm x 7cm
",TRAMITE USUAL,18.5,4500,0,0,4500,83250
454,209726301,"FIJACION CUTANEO CON ADHESIVO DE SILICONA Y DOBLE PROTECCION ANTIMICROBIANA DE CLORHEXIDINA Y PLATA CON VENTANA SE SOLICITA TAMAÑO: 10cm x 12cm
",TRAMITE USUAL,29.5,5150,0,0,5150,151925
455,209770201,GORRO PARA VARON.,TRAMITE USUAL,0.04499999999999999833466546306226518936455249786376953125,622000,39000,60600,721600,32472
456,209770301,GORRO PARA MUJERES.,TRAMITE USUAL,0.025000000000000001387778780781445675529539585113525390625,251500,96000,0,347500,8687.5
457,209817201,ROPA DESECHABLE PARA LAPARATOMIA,TRAMITE USUAL,13.089999999999999857891452847979962825775146484375,768,0,0,768,10053.11999999999898136593401432037353515625
458,209819201,MANGA DE COMPRESION NEUMATICA SECUENCIAL Y/O INTERMITENTE PARA  PANTORRILLA PARA LA PROFILAXIS DE LA TROMBOSIS VENOSA PROFUNDA. SE SOLICITA TAMAÑO GRANDE.,TRAMITE USUAL,33.10000000000000142108547152020037174224853515625,880,40,0,920,30452
459,209819301,MANGA DE COMPRESION NEUMATICA SECUENCIAL Y/O INTERMITENTE PARA  PANTORRILLA PARA LA PROFILAXIS DE LA TROMBOSIS VENOSA PROFUNDA.    SE SOLICITA TAMAÑO  MEDIANO,TRAMITE USUAL,33.25,640,400,0,1040,34580
460,209821001,SISTEMA INTEGRADO DE CIERRE DE PUERTOS (DUAL) PARA PROCEDIMIENTOS LAPAROSCÓPICOS,TRAMITE USUAL,201.340000000000003410605131648480892181396484375,0,0,0,0,0
461,209833001,JERINGUILLA DE 1cc (μ-100) PARA INSULINA DE RETRACCION. SE SOLICITA 30G X 8MM,TRAMITE USUAL,0.38000000000000000444089209850062616169452667236328125,0,0,0,0,0
462,209833101,JERINGUILLA DE 0.5cc (¦Ì-100) PARA INSULINA DE RETRACCION     (SE SOLICITA 30G X 8MM),TRAMITE USUAL,0.330000000000000015543122344752191565930843353271484375,0,0,0,0,0
463,209833401,SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE,TRAMITE USUAL,20.4200000000000017053025658242404460906982421875,10980,512,0,11492,234666.640000000013969838619232177734375
464,209833501,FERULAS SINTETICAS EN ROLLO SE SOLICITA DE 15CM X 4.6M,TRAMITE USUAL,184.93999999999999772626324556767940521240234375,228,18,0,246,45495.2399999999979627318680286407470703125
465,209833601,"CATETER INTRAVENOSO DE BIOSEGURIDAD   (SE SOLICITA CATETER DE POLIURETANO TAMAÑO 18G X 1 1/4"")",TRAMITE USUAL,0.86999999999999999555910790149937383830547332763671875,0,38800,33200,72000,62640
466,209833701,"CATETER INTRAVENOSO DE BIOSEGURIDAD.  SE SOLICITA CATETER DE POLIURETANO TAMAÑO 20G X 1""  A 1 3/4""",TRAMITE USUAL,1.16500000000000003552713678800500929355621337890625,0,0,0,0,0
467,209833801,"CATETER INTRAVENOSO DE BIOSEGURIDAD SE SOLICITA CATETER DE POLIURETANO TAMAÑO 22G X 1 """,TRAMITE USUAL,1.064999999999999946709294817992486059665679931640625,0,0,0,0,0
468,209833901,CATETER INTRAVENOSO DE BIOSEGURIDAD 1. Catéter con sistema de seguridad de retracción automática al extraer la guía o aguja ,TRAMITE USUAL,0.82999999999999996003197111349436454474925994873046875,50800,103100,14000,167900,139357
